x,y,z
-0.089813232421875,0.3538641357421875,9.736353149414063
-0.10268646240234376,0.35595977783203125,9.734856262207032
-0.09565109252929688,0.3686833190917969,9.727671203613282
-0.07514373779296875,0.37077896118164066,9.751771087646485
-0.08412506103515625,0.3454815673828125,9.7381494140625
-0.10313552856445313,0.3608995056152344,9.735455017089844
-0.09370513916015626,0.3308120727539063,9.742340698242188
-0.10538085937500001,0.34712814331054687,9.741292877197266
-0.11181747436523438,0.3405418395996094,9.737850036621094
-0.08382568359375,0.35057098388671876,9.726773071289063
-0.11151809692382814,0.3597019958496094,9.758956146240235
-0.11735595703125,0.3737727355957031,9.731114044189454
-0.09205856323242188,0.3499722290039063,9.727970581054688
-0.12184661865234375,0.35685791015625,9.753267974853516
-0.10403366088867189,0.33784744262695315,9.730814666748048
-0.08397537231445312,0.36673736572265625,9.73141342163086
-0.09834548950195313,0.3357518005371094,9.750423889160157
-0.10193801879882813,0.35865417480468753,9.737550659179687
-0.09250762939453125,0.34757720947265625,9.739197235107422
-0.10163864135742189,0.34563125610351564,9.736053771972657
-0.06511459350585938,0.2601589965820313,9.710157623291016
-0.18217117309570313,0.49412246704101564,9.795779571533204
-0.108973388671875,0.40116577148437504,9.71854019165039
-0.05044509887695313,0.228724365234375,9.637408905029297
-0.16660354614257813,0.3543132019042969,9.668993225097656
-0.10029144287109376,0.34937347412109376,9.728269958496094
-0.13711486816406251,0.3526666259765625,9.752818908691406
-0.11406280517578125,0.3273692321777344,9.74249038696289
-0.12184661865234375,0.3487747192382813,9.7285693359375
-0.10642868041992189,0.3469784545898438,9.733658752441407
-0.11780502319335938,0.3396437072753906,9.74862762451172
-0.11316467285156251,0.34742752075195316,9.734107818603515
-0.10672805786132813,0.3523672485351563,9.736053771972657
-0.11526031494140626,0.33709899902343754,9.740694122314453
-0.11271560668945313,0.3441343688964844,9.74099349975586
-0.108973388671875,0.34563125610351564,9.746681671142579
-0.113763427734375,0.35102005004882814,9.74533447265625
-0.11735595703125,0.3496728515625,9.751172332763673
-0.111368408203125,0.3454815673828125,9.745184783935548
-0.1119671630859375,0.34667907714843754,9.729766845703125
-0.11151809692382814,0.3299139404296875,9.73859848022461
-0.12094848632812501,0.3405418395996094,9.743687896728517
-0.11585906982421876,0.3469784545898438,9.734856262207032
-0.10792556762695313,0.34742752075195316,9.737700347900391
-0.12214599609375,0.3296145629882813,9.754914550781251
-0.1215472412109375,0.3523672485351563,9.765542449951173
-0.11241622924804688,0.3291654968261719,9.742041320800782
-0.1215472412109375,0.3526666259765625,9.741741943359376
-0.12049942016601563,0.3403921508789063,9.744586029052735
-0.12469070434570313,0.3457809448242188,9.758507080078125
-0.11091934204101563,0.3480262756347656,9.74578353881836
-0.11121871948242187,0.3457809448242188,9.74533447265625
-0.11705657958984375,0.3543132019042969,9.736502838134767
-0.10837463378906251,0.3381468200683594,9.741741943359376
-0.11840377807617188,0.3514691162109375,9.7381494140625
-0.1197509765625,0.34143997192382813,9.745633850097656
-0.11511062622070313,0.3387455749511719,9.749525756835938
-0.12304412841796876,0.335302734375,9.751322021484375
-0.12304412841796876,0.3465293884277344,9.729916534423829
-0.113763427734375,0.35700759887695316,9.73575439453125
-0.12259506225585938,0.3622467041015625,9.743538208007813
-0.08607101440429688,0.48454238891601564,9.75296859741211
0.019309844970703125,0.9286688232421876,9.84008743286133
-0.3897894287109375,0.27931915283203124,9.847871246337892
-0.2125579833984375,0.23007156372070314,9.743089141845704
-0.07634124755859376,0.259859619140625,9.700727233886719
-0.10553054809570313,0.33290771484375004,9.758956146240235
-0.09714797973632813,0.43005569458007814,9.76584182739258
-0.140108642578125,0.3543132019042969,9.760303344726562
-0.13980926513671876,0.2716850280761719,9.73575439453125
-0.111368408203125,0.5144801330566406,9.855804748535157
-0.1772314453125,0.32108230590820314,9.76539276123047
-0.15567626953125,0.264649658203125,9.768835601806641
-0.276624755859375,0.13711486816406251,9.599837036132813
-0.24608825683593752,0.27228378295898437,9.757908325195313
-0.19788848876953127,0.35670822143554687,9.740544433593751
-0.1071771240234375,0.3203338623046875,9.703870697021484
-0.12439132690429688,0.3546125793457031,9.780361633300782
-0.11541000366210938,0.3465293884277344,9.747729492187501
-0.11091934204101563,0.33904495239257815,9.753567352294922